time,open,high,low,close,volume
2025-11-03 18:00:00+00:00,4006.134,4006.882,4001.628,4002.988,2658
2025-11-03 18:15:00+00:00,4003.012,4003.967,3999.527,4001.395,3433
2025-11-03 18:30:00+00:00,4001.428,4009.6,4001.101,4008.411,3094
2025-11-03 18:45:00+00:00,4008.436,4008.555,4003.445,4006.661,2550
2025-11-03 19:00:00+00:00,4006.658,4008.276,3995.081,4003.427,4707
2025-11-03 19:15:00+00:00,4003.442,4005.981,4001.726,4004.19,3592
2025-11-03 19:30:00+00:00,4004.064,4005.195,4000.57,4000.605,2924
2025-11-03 19:45:00+00:00,4000.566,4007.672,3999.681,4004.71,2906
2025-11-03 20:00:00+00:00,4004.67,4012.412,4004.67,4010.213,2794
2025-11-03 20:15:00+00:00,4010.243,4014.932,4009.458,4011.568,2895
2025-11-03 20:30:00+00:00,4011.503,4012.031,4007.156,4009.219,2197
2025-11-03 20:45:00+00:00,4009.266,4012.092,4007.89,4010.358,2086
2025-11-03 21:00:00+00:00,4010.248,4010.248,4004.352,4004.752,1512
2025-11-03 21:15:00+00:00,4004.8,4005.787,4001.015,4001.978,1625
2025-11-03 21:30:00+00:00,4001.961,4002.859,4000.164,4001.209,1281
2025-11-03 21:45:00+00:00,4001.211,4002.225,3999.703,4000.684,897
2025-11-03 23:00:00+00:00,4001.347,4005.837,3980.963,3988.41,3986
2025-11-03 23:15:00+00:00,3988.436,3997.357,3988.074,3995.9,3693
2025-11-03 23:30:00+00:00,3995.84,3999.826,3994.465,3997.969,2632
2025-11-03 23:45:00+00:00,3997.988,3999.703,3992.645,3997.223,3004
2025-11-04 00:00:00+00:00,3997.301,3998.723,3990.328,3994.83,4329
2025-11-04 00:15:00+00:00,3994.784,3999.269,3992.441,3993.092,2697
2025-11-04 00:30:00+00:00,3993.144,3993.938,3978.198,3980.106,5601
2025-11-04 00:45:00+00:00,3979.978,3989.134,3979.788,3986.349,5381
2025-11-04 01:00:00+00:00,3986.449,3992.776,3984.623,3990.283,7013
2025-11-04 01:15:00+00:00,3990.24,3994.534,3980.895,3985.424,5505
2025-11-04 01:30:00+00:00,3985.448,3988.031,3979.582,3987.304,5040
2025-11-04 01:45:00+00:00,3987.339,3990.317,3984.938,3987.411,3402
2025-11-04 02:00:00+00:00,3987.415,3987.415,3975.503,3977.204,6816
2025-11-04 02:15:00+00:00,3977.256,3984.037,3977.148,3983.927,3014
2025-11-04 02:30:00+00:00,3983.959,3985.181,3977.199,3983.37,5290
2025-11-04 02:45:00+00:00,3983.295,3986.853,3975.683,3986.62,5117
2025-11-04 03:00:00+00:00,3986.668,3990.571,3981.608,3988.329,3727
2025-11-04 03:15:00+00:00,3988.297,3993.956,3984.829,3992.986,3235
2025-11-04 03:30:00+00:00,3993.028,3999.382,3990.887,3992.262,4049
2025-11-04 03:45:00+00:00,3992.306,3995.406,3991.052,3994.564,3232
2025-11-04 04:00:00+00:00,3994.525,3995.175,3988.192,3988.853,3470
2025-11-04 04:15:00+00:00,3988.787,3993.08,3987.906,3991.909,2332
2025-11-04 04:30:00+00:00,3991.844,3993.443,3988.049,3988.31,2977
2025-11-04 04:45:00+00:00,3988.271,3991.44,3983.78,3985.48,3467
2025-11-04 05:00:00+00:00,3985.448,3986.879,3981.078,3983.866,3538
2025-11-04 05:15:00+00:00,3983.891,3987.093,3982.827,3982.985,2841
2025-11-04 05:30:00+00:00,3983.033,3985.678,3975.804,3976.341,5999
2025-11-04 05:45:00+00:00,3976.381,3981.631,3972.837,3973.41,5496
2025-11-04 06:00:00+00:00,3973.362,3975.4,3966.773,3974.554,5929
2025-11-04 06:15:00+00:00,3974.538,3976.282,3968.544,3975.569,4688
2025-11-04 06:30:00+00:00,3975.683,3980.962,3973.759,3979.509,5066
2025-11-04 06:45:00+00:00,3979.521,3988.008,3977.661,3985.053,4572
2025-11-04 07:00:00+00:00,3985.174,3990.134,3982.273,3987.06,5395
2025-11-04 07:15:00+00:00,3987.091,3996.438,3985.803,3993.989,5081
2025-11-04 07:30:00+00:00,3994.044,3995.974,3990.361,3991.592,3299
2025-11-04 07:45:00+00:00,3991.53,3996.199,3991.154,3993.914,2600
2025-11-04 08:00:00+00:00,3994.038,3999.323,3991.559,3991.755,4932
2025-11-04 08:15:00+00:00,3991.743,4000.711,3990.7,3999.925,4431
2025-11-04 08:30:00+00:00,3999.9,4000.573,3995.087,3999.07,3359
2025-11-04 08:45:00+00:00,3999.03,4000.268,3995.731,3996.008,3375
2025-11-04 09:00:00+00:00,3995.976,3997.764,3991.224,3991.665,3757
2025-11-04 09:15:00+00:00,3991.63,3994.819,3991.173,3991.935,3102
2025-11-04 09:30:00+00:00,3991.902,3999.395,3991.655,3997.035,4083
2025-11-04 09:45:00+00:00,3997.15,3997.828,3990.327,3991.224,3978
2025-11-04 10:00:00+00:00,3991.184,3994.767,3985.891,3994.499,5002
2025-11-04 10:15:00+00:00,3994.495,3996.863,3991.301,3992.042,3397
2025-11-04 10:30:00+00:00,3992.088,3997.514,3990.683,3995.603,3369
2025-11-04 10:45:00+00:00,3995.668,3996.301,3991.107,3993.927,2614
2025-11-04 11:00:00+00:00,3993.952,3995.701,3991.558,3993.953,2080
2025-11-04 11:15:00+00:00,3993.942,3995.855,3992.734,3994.277,1817
2025-11-04 11:30:00+00:00,3994.241,3995.769,3992.301,3992.379,2349
2025-11-04 11:45:00+00:00,3992.412,4000.218,3991.87,3995.217,3592
2025-11-04 12:00:00+00:00,3995.22,3996.747,3993.512,3996.611,2794
2025-11-04 12:15:00+00:00,3996.646,3997.576,3989.597,3990.117,2444
2025-11-04 12:30:00+00:00,3990.161,3990.654,3984.176,3990.528,3876
2025-11-04 12:45:00+00:00,3990.476,3992.524,3983.456,3984.707,3928
2025-11-04 13:00:00+00:00,3984.606,3995.549,3983.573,3993.114,5787
2025-11-04 13:15:00+00:00,3993.149,3996.042,3982.887,3983.826,5228
2025-11-04 13:30:00+00:00,3983.881,3988.091,3975.339,3980.209,6236
2025-11-04 13:45:00+00:00,3980.208,3982.272,3971.848,3975.696,5792
2025-11-04 14:00:00+00:00,3975.732,3976.7,3964.296,3975.73,7023
2025-11-04 14:15:00+00:00,3975.672,3977.762,3951.127,3951.143,6328
2025-11-04 14:30:00+00:00,3951.254,3956.589,3928.81,3931.119,20753
2025-11-04 14:45:00+00:00,3931.162,3959.805,3930.991,3956.957,11119
2025-11-04 15:00:00+00:00,3956.958,3958.76,3944.341,3947.311,8283
2025-11-04 15:15:00+00:00,3947.287,3953.048,3941.092,3949.119,7302
2025-11-04 15:30:00+00:00,3949.099,3968.055,3948.288,3965.271,7534
2025-11-04 15:45:00+00:00,3965.307,3965.982,3956.529,3956.768,5047
2025-11-04 16:00:00+00:00,3956.871,3965.73,3956.729,3963.555,5144
2025-11-04 16:15:00+00:00,3963.579,3975.778,3963.498,3972.576,6300
2025-11-04 16:30:00+00:00,3972.679,3973.969,3965.698,3969.688,4863
2025-11-04 16:45:00+00:00,3969.71,3970.316,3964.007,3968.911,3983
2025-11-04 17:00:00+00:00,3969.031,3971.009,3961.75,3963.967,4056
2025-11-04 17:15:00+00:00,3964.014,3965.375,3958.562,3959.433,4645
2025-11-04 17:30:00+00:00,3959.474,3965.178,3959.145,3961.123,4293
2025-11-04 17:45:00+00:00,3961.095,3964.352,3952.449,3955.014,5316
2025-11-04 18:00:00+00:00,3954.986,3956.858,3949.579,3950.524,3857
2025-11-04 18:15:00+00:00,3950.585,3952.706,3945.586,3950.881,5228
2025-11-04 18:30:00+00:00,3950.838,3951.529,3932.102,3938.51,7961
2025-11-04 18:45:00+00:00,3938.447,3941.254,3935.671,3937.847,5701
2025-11-04 19:00:00+00:00,3937.882,3944.074,3934.654,3940.428,4864
2025-11-04 19:15:00+00:00,3940.357,3944.104,3940.26,3941.968,4205
2025-11-04 19:30:00+00:00,3941.851,3943.083,3935.68,3937.945,4666
2025-11-04 19:45:00+00:00,3937.978,3939.919,3935.951,3937.435,3542
2025-11-04 20:00:00+00:00,3937.45,3939.412,3931.4,3934.238,4592
2025-11-04 20:15:00+00:00,3934.262,3937.837,3931.828,3937.436,3807
2025-11-04 20:30:00+00:00,3937.433,3942.073,3935.973,3941.015,3999
2025-11-04 20:45:00+00:00,3940.993,3941.238,3936.289,3938.528,3570
2025-11-04 21:00:00+00:00,3938.463,3938.582,3933.664,3934.24,1693
2025-11-04 21:15:00+00:00,3934.278,3935.46,3930.902,3933.97,1695
2025-11-04 21:30:00+00:00,3934.014,3935.059,3930.584,3930.987,1507
2025-11-04 21:45:00+00:00,3930.944,3934.128,3930.398,3932.139,1120
2025-11-04 23:00:00+00:00,3932.054,3940.555,3931.9,3935.835,2518
2025-11-04 23:15:00+00:00,3935.752,3939.623,3934.933,3937.724,2176
2025-11-04 23:30:00+00:00,3937.716,3938.693,3933.312,3938.008,2008
2025-11-04 23:45:00+00:00,3937.956,3937.956,3930.911,3934.767,3246
2025-11-05 00:00:00+00:00,3934.793,3943.054,3933.082,3939.943,3863
2025-11-05 00:15:00+00:00,3940.003,3942.538,3934.281,3938.781,3737
2025-11-05 00:30:00+00:00,3938.823,3939.974,3929.741,3931.771,4922
2025-11-05 00:45:00+00:00,3931.74,3939.874,3929.653,3939.874,4494
2025-11-05 01:00:00+00:00,3939.908,3945.055,3937.21,3943.055,6814
2025-11-05 01:15:00+00:00,3943.059,3948.609,3938.406,3946.305,5213
2025-11-05 01:30:00+00:00,3946.344,3949.453,3943.031,3943.455,5325
2025-11-05 01:45:00+00:00,3943.426,3943.603,3934.412,3937.05,4597
2025-11-05 02:00:00+00:00,3937.015,3945.19,3935.45,3942.013,4359
2025-11-05 02:15:00+00:00,3942.031,3942.144,3936.15,3938.131,2910
2025-11-05 02:30:00+00:00,3938.17,3948.962,3938.006,3945.255,4342
2025-11-05 02:45:00+00:00,3945.235,3950.974,3945.084,3948.503,4016
2025-11-05 03:00:00+00:00,3948.491,3956.079,3947.424,3953.061,3316
2025-11-05 03:15:00+00:00,3953.01,3956.316,3952.654,3953.009,2640
2025-11-05 03:30:00+00:00,3953.058,3959.508,3951.752,3958.907,2415
2025-11-05 03:45:00+00:00,3958.982,3965.371,3958.982,3960.802,3083
2025-11-05 04:00:00+00:00,3960.841,3964.963,3959.739,3961.958,2034
2025-11-05 04:15:00+00:00,3961.961,3964.489,3960.112,3963.498,1977
2025-11-05 04:30:00+00:00,3963.526,3972.248,3963.48,3971.17,3002
2025-11-05 04:45:00+00:00,3971.144,3973.639,3967.593,3970.233,2792
2025-11-05 05:00:00+00:00,3970.292,3972.227,3967.147,3971.048,2460
2025-11-05 05:15:00+00:00,3971.024,3978.556,3970.344,3975.787,2732
2025-11-05 05:30:00+00:00,3975.66,3976.077,3969.082,3970.044,4256
2025-11-05 05:45:00+00:00,3970.068,3970.068,3961.873,3964.933,3858
2025-11-05 06:00:00+00:00,3964.965,3968.898,3961.792,3964.841,4211
2025-11-05 06:15:00+00:00,3964.791,3970.406,3963.645,3967.432,3272
2025-11-05 06:30:00+00:00,3967.477,3973.594,3965.406,3971.466,3780
2025-11-05 06:45:00+00:00,3971.5,3972.122,3965.351,3966.191,3180
2025-11-05 07:00:00+00:00,3966.229,3967.707,3963.71,3966.431,3516
2025-11-05 07:15:00+00:00,3966.425,3969.633,3963.627,3965.971,3112
2025-11-05 07:30:00+00:00,3965.94,3971.284,3965.287,3970.123,2928
2025-11-05 07:45:00+00:00,3970.175,3974.807,3968.535,3972.701,2220
2025-11-05 08:00:00+00:00,3972.734,3987.091,3972.734,3982.289,6027
2025-11-05 08:15:00+00:00,3982.275,3984.094,3978.235,3979.943,3765
2025-11-05 08:30:00+00:00,3979.945,3985.856,3979.743,3981.779,3151
2025-11-05 08:45:00+00:00,3981.813,3983.575,3979.396,3979.852,2269
2025-11-05 09:00:00+00:00,3979.815,3981.302,3975.057,3975.398,3659
2025-11-05 09:15:00+00:00,3975.467,3975.741,3963.696,3965.7,3964
2025-11-05 09:30:00+00:00,3965.614,3971.534,3963.521,3969.802,2998
2025-11-05 09:45:00+00:00,3969.761,3972.587,3968.854,3971.802,2097
2025-11-05 10:00:00+00:00,3971.835,3971.835,3956.022,3963.861,5583
2025-11-05 10:15:00+00:00,3963.75,3967.275,3960.344,3964.491,2580
2025-11-05 10:30:00+00:00,3964.457,3967.367,3964.075,3967.048,2392
2025-11-05 10:45:00+00:00,3967.054,3970.229,3960.483,3964.456,3337
2025-11-05 11:00:00+00:00,3964.481,3968.861,3960.55,3960.902,2706
2025-11-05 11:15:00+00:00,3960.877,3961.801,3957.502,3958.285,2409
2025-11-05 11:30:00+00:00,3958.239,3964.263,3957.562,3963.146,2194
2025-11-05 11:45:00+00:00,3963.132,3968.202,3962.453,3966.879,2728
2025-11-05 12:00:00+00:00,3966.823,3967.115,3962.266,3964.273,2446
2025-11-05 12:15:00+00:00,3964.311,3969.91,3963.696,3967.447,2438
2025-11-05 12:30:00+00:00,3967.471,3968.067,3963.082,3964.5,2239
2025-11-05 12:45:00+00:00,3964.554,3969.573,3963.513,3969.571,2304
2025-11-05 13:00:00+00:00,3969.513,3974.688,3966.66,3972.438,4197
2025-11-05 13:15:00+00:00,3972.486,3977.541,3964.635,3976.173,5115
2025-11-05 13:30:00+00:00,3976.146,3977.222,3970.697,3974.399,5176
2025-11-05 13:45:00+00:00,3974.435,3979.533,3971.109,3975.814,3934
2025-11-05 14:00:00+00:00,3975.922,3980.763,3973.666,3979.353,4100
2025-11-05 14:15:00+00:00,3979.402,3985.32,3978.374,3983.72,3230
2025-11-05 14:30:00+00:00,3983.753,3985.562,3975.709,3976.433,9225
2025-11-05 14:45:00+00:00,3976.379,3978.596,3969.513,3973.399,8350
2025-11-05 15:00:00+00:00,3973.333,3977.745,3963.964,3970.554,8958
2025-11-05 15:15:00+00:00,3970.604,3980.119,3966.447,3979.185,6834
2025-11-05 15:30:00+00:00,3979.224,3984.502,3978.108,3982.944,4820
2025-11-05 15:45:00+00:00,3982.984,3984.431,3977.22,3978.191,4191
2025-11-05 16:00:00+00:00,3978.268,3982.089,3975.811,3976.536,4270
2025-11-05 16:15:00+00:00,3976.655,3981.36,3974.787,3981.311,3861
2025-11-05 16:30:00+00:00,3981.267,3984.394,3977.593,3982.596,3919
2025-11-05 16:45:00+00:00,3982.628,3990.496,3982.628,3986.864,4332
2025-11-05 17:00:00+00:00,3986.824,3989.659,3982.258,3984.212,3273
2025-11-05 17:15:00+00:00,3984.203,3985.321,3978.565,3982.324,3185
2025-11-05 17:30:00+00:00,3982.391,3984.306,3979.745,3983.199,2286
2025-11-05 17:45:00+00:00,3983.162,3983.471,3979.729,3981.948,2514
2025-11-05 18:00:00+00:00,3981.991,3983.828,3979.502,3983.623,2109
2025-11-05 18:15:00+00:00,3983.584,3986.002,3981.938,3983.598,2469
2025-11-05 18:30:00+00:00,3983.664,3985.013,3978.815,3979.657,2245
2025-11-05 18:45:00+00:00,3979.653,3983.271,3979.653,3982.459,1843
2025-11-05 19:00:00+00:00,3982.475,3985.942,3979.506,3980.04,2102
2025-11-05 19:15:00+00:00,3980.051,3984.438,3979.217,3984.198,1812
2025-11-05 19:30:00+00:00,3984.192,3988.887,3982.98,3987.075,1925
2025-11-05 19:45:00+00:00,3987.111,3988.843,3986.516,3987.809,1625
2025-11-05 20:00:00+00:00,3987.838,3990.243,3986.511,3987.701,1890
2025-11-05 20:15:00+00:00,3987.735,3988.587,3985.587,3985.587,1747
2025-11-05 20:30:00+00:00,3985.641,3988.219,3984.047,3984.539,1932
2025-11-05 20:45:00+00:00,3984.504,3985.359,3981.466,3983.78,2335
2025-11-05 21:00:00+00:00,3983.774,3984.941,3981.584,3983.449,1371
2025-11-05 21:15:00+00:00,3983.472,3984.233,3981.56,3981.972,1239
2025-11-05 21:30:00+00:00,3982.002,3983.316,3981.861,3982.11,853
2025-11-05 21:45:00+00:00,3982.118,3982.978,3977.889,3979.101,913
2025-11-05 23:00:00+00:00,3976.052,3980.142,3966.726,3969.898,6160
2025-11-05 23:15:00+00:00,3969.933,3971.934,3968.701,3970.247,1583
2025-11-05 23:30:00+00:00,3970.222,3975.313,3970.222,3973.417,2200
2025-11-05 23:45:00+00:00,3973.427,3977.509,3973.033,3973.671,1782
2025-11-06 00:00:00+00:00,3973.63,3975.385,3970.392,3974.901,1932
2025-11-06 00:15:00+00:00,3974.899,3974.986,3971.186,3973.55,1982
2025-11-06 00:30:00+00:00,3973.606,3974.884,3969.492,3972.303,3087
2025-11-06 00:45:00+00:00,3972.416,3976.129,3970.63,3976.129,2617
2025-11-06 01:00:00+00:00,3976.213,3977.409,3964.543,3969.983,5809
2025-11-06 01:15:00+00:00,3970.068,3975.601,3968.301,3969.175,3473
2025-11-06 01:30:00+00:00,3969.135,3974.074,3967.681,3970.943,3377
2025-11-06 01:45:00+00:00,3970.996,3976.717,3970.972,3976.629,2580
2025-11-06 02:00:00+00:00,3976.623,3979.609,3974.242,3977.375,3316
2025-11-06 02:15:00+00:00,3977.308,3978.988,3976.379,3978.085,1844
2025-11-06 02:30:00+00:00,3978.12,3985.259,3978.12,3980.14,3503
2025-11-06 02:45:00+00:00,3980.189,3984.346,3979.54,3983.325,2373
2025-11-06 03:00:00+00:00,3983.354,3985.418,3979.527,3985.027,2572
2025-11-06 03:15:00+00:00,3984.982,3987.01,3982.524,3986.132,2637
2025-11-06 03:30:00+00:00,3986.163,3990.439,3985.894,3987.549,2072
2025-11-06 03:45:00+00:00,3987.652,3987.903,3985.401,3987.556,1624
2025-11-06 04:00:00+00:00,3987.554,3988.107,3984.522,3985.501,1640
2025-11-06 04:15:00+00:00,3985.506,3987.486,3985.016,3986.726,1201
2025-11-06 04:30:00+00:00,3986.669,3989.37,3986.007,3986.979,1565
2025-11-06 04:45:00+00:00,3987.0,3989.858,3985.238,3988.748,1782
2025-11-06 05:00:00+00:00,3988.748,3990.31,3986.017,3988.087,1956
2025-11-06 05:15:00+00:00,3988.043,3990.925,3987.934,3990.056,1523
2025-11-06 05:30:00+00:00,3990.171,3990.396,3985.628,3987.865,3146
2025-11-06 05:45:00+00:00,3987.874,3990.316,3986.716,3987.694,2437
2025-11-06 06:00:00+00:00,3987.737,3989.825,3984.961,3987.09,3250
2025-11-06 06:15:00+00:00,3987.042,3988.808,3985.363,3987.155,2241
2025-11-06 06:30:00+00:00,3987.124,3987.592,3984.245,3984.266,1946
2025-11-06 06:45:00+00:00,3984.195,3992.93,3982.177,3991.508,3238
2025-11-06 07:00:00+00:00,3991.443,3998.782,3991.063,3998.431,3352
2025-11-06 07:15:00+00:00,3998.347,4009.155,3997.563,4004.138,4844
2025-11-06 07:30:00+00:00,4004.142,4009.645,4003.894,4005.319,3006
2025-11-06 07:45:00+00:00,4005.241,4009.298,4004.187,4005.883,2253
2025-11-06 08:00:00+00:00,4005.852,4009.561,4004.708,4009.109,3510
2025-11-06 08:15:00+00:00,4009.15,4016.278,4008.71,4015.685,3511
2025-11-06 08:30:00+00:00,4015.688,4016.818,4010.112,4010.112,2577
2025-11-06 08:45:00+00:00,4010.218,4015.707,4010.152,4014.801,2590
2025-11-06 09:00:00+00:00,4014.832,4015.191,4010.773,4012.094,2703
2025-11-06 09:15:00+00:00,4012.094,4014.956,4011.124,4012.782,2688
2025-11-06 09:30:00+00:00,4012.76,4013.459,4010.535,4012.393,1829
2025-11-06 09:45:00+00:00,4012.353,4012.735,4009.313,4011.031,2404
2025-11-06 10:00:00+00:00,4011.095,4011.216,4006.051,4008.673,2389
2025-11-06 10:15:00+00:00,4008.693,4009.171,4005.28,4006.179,2034
2025-11-06 10:30:00+00:00,4006.066,4008.727,4004.248,4007.795,2586
2025-11-06 10:45:00+00:00,4007.794,4009.501,4005.297,4008.363,1523
2025-11-06 11:00:00+00:00,4008.318,4010.634,4007.712,4009.948,1926
2025-11-06 11:15:00+00:00,4009.91,4011.15,4006.901,4009.527,2024
2025-11-06 11:30:00+00:00,4009.412,4017.035,4009.359,4015.909,2905
2025-11-06 11:45:00+00:00,4015.904,4019.609,4014.042,4018.182,2285
2025-11-06 12:00:00+00:00,4018.104,4019.506,4012.153,4012.783,2849
2025-11-06 12:15:00+00:00,4012.777,4014.612,4010.849,4011.683,2092
2025-11-06 12:30:00+00:00,4011.723,4013.059,4006.787,4009.243,2152
2025-11-06 12:45:00+00:00,4009.244,4010.5,4002.899,4005.269,2693
2025-11-06 13:00:00+00:00,4005.308,4013.048,4003.502,4011.776,4836
2025-11-06 13:15:00+00:00,4011.734,4016.022,4010.159,4013.432,3318
2025-11-06 13:30:00+00:00,4013.474,4016.118,4010.702,4013.702,3018
2025-11-06 13:45:00+00:00,4013.669,4016.025,4011.973,4012.14,2839
2025-11-06 14:00:00+00:00,4012.148,4013.794,4005.021,4008.326,4751
2025-11-06 14:15:00+00:00,4008.336,4008.336,3988.84,3991.9,7242
2025-11-06 14:30:00+00:00,3991.868,4003.112,3990.568,3998.289,9135
2025-11-06 14:45:00+00:00,3998.321,4001.054,3992.751,3993.264,7455
2025-11-06 15:00:00+00:00,3993.312,3993.763,3978.235,3982.61,10837
2025-11-06 15:15:00+00:00,3982.658,3991.067,3981.822,3986.775,6993
2025-11-06 15:30:00+00:00,3986.808,3987.28,3975.197,3978.35,7703
2025-11-06 15:45:00+00:00,3978.401,3984.222,3976.812,3980.22,7292
2025-11-06 16:00:00+00:00,3980.264,3986.27,3979.668,3982.001,6317
2025-11-06 16:15:00+00:00,3981.959,3983.92,3976.669,3983.682,5544
2025-11-06 16:30:00+00:00,3983.705,3983.994,3976.478,3979.167,4711
2025-11-06 16:45:00+00:00,3979.194,3984.729,3977.868,3980.916,4247
2025-11-06 17:00:00+00:00,3980.95,3985.438,3978.084,3978.843,4188
2025-11-06 17:15:00+00:00,3978.765,3979.115,3965.754,3969.74,7815
2025-11-06 17:30:00+00:00,3969.783,3982.587,3967.895,3981.888,5432
2025-11-06 17:45:00+00:00,3981.924,3988.178,3981.355,3986.251,4461
2025-11-06 18:00:00+00:00,3986.258,3986.687,3980.214,3984.023,3899
2025-11-06 18:15:00+00:00,3983.979,3989.388,3982.075,3983.312,3488
2025-11-06 18:30:00+00:00,3983.285,3991.074,3983.092,3989.511,3136
2025-11-06 18:45:00+00:00,3989.463,3990.47,3986.291,3987.769,2615
2025-11-06 19:00:00+00:00,3987.817,3995.278,3986.712,3995.084,2544
2025-11-06 19:15:00+00:00,3995.077,3995.209,3992.181,3992.333,2112
2025-11-06 19:30:00+00:00,3992.348,3992.819,3988.258,3989.486,2303
2025-11-06 19:45:00+00:00,3989.521,3990.253,3983.091,3985.395,3218
2025-11-06 20:00:00+00:00,3985.35,3987.277,3982.691,3984.581,2434
2025-11-06 20:15:00+00:00,3984.527,3985.055,3981.999,3982.691,2130
2025-11-06 20:30:00+00:00,3982.725,3986.801,3982.588,3984.008,2698
2025-11-06 20:45:00+00:00,3984.02,3984.02,3979.399,3980.709,7192
2025-11-06 21:00:00+00:00,3980.794,3982.399,3977.986,3981.217,3097
2025-11-06 21:15:00+00:00,3981.178,3981.771,3978.394,3980.673,1417
2025-11-06 21:30:00+00:00,3980.572,3981.024,3978.345,3978.75,1361
2025-11-06 21:45:00+00:00,3978.81,3979.161,3976.545,3977.032,1079
2025-11-06 23:00:00+00:00,3977.349,3983.199,3974.354,3981.264,1555
2025-11-06 23:15:00+00:00,3981.191,3985.22,3980.736,3983.477,1189
2025-11-06 23:30:00+00:00,3983.458,3987.954,3981.848,3986.005,2055
2025-11-06 23:45:00+00:00,3985.944,3989.711,3985.944,3989.177,1492
2025-11-07 00:00:00+00:00,3989.212,3989.801,3984.506,3987.15,2110
2025-11-07 00:15:00+00:00,3987.254,3992.598,3986.583,3991.636,1880
2025-11-07 00:30:00+00:00,3991.6,3994.485,3989.511,3991.047,2078
2025-11-07 00:45:00+00:00,3991.051,3991.397,3987.828,3988.647,1701
2025-11-07 01:00:00+00:00,3988.635,4000.063,3987.099,3998.914,4900
2025-11-07 01:15:00+00:00,3998.874,4001.826,3996.76,3997.564,2832
2025-11-07 01:30:00+00:00,3997.523,4002.573,3994.934,4001.929,2660
2025-11-07 01:45:00+00:00,4001.921,4002.751,3999.286,4001.748,1961
2025-11-07 02:00:00+00:00,4001.707,4003.402,3997.946,3998.013,2213
2025-11-07 02:15:00+00:00,3998.018,3998.175,3994.101,3995.624,2483
2025-11-07 02:30:00+00:00,3995.592,3998.891,3991.433,3992.894,3126
2025-11-07 02:45:00+00:00,3992.934,3997.482,3992.934,3995.397,2247
2025-11-07 03:00:00+00:00,3995.338,3996.568,3988.213,3990.945,2723
2025-11-07 03:15:00+00:00,3990.991,3993.385,3988.65,3992.571,1926
2025-11-07 03:30:00+00:00,3992.474,3995.337,3991.077,3994.731,1719
2025-11-07 03:45:00+00:00,3994.818,3994.899,3989.642,3990.445,1928
2025-11-07 04:00:00+00:00,3990.413,3993.125,3985.363,3991.144,2500
2025-11-07 04:15:00+00:00,3991.159,3997.951,3990.512,3996.365,2222
2025-11-07 04:30:00+00:00,3996.405,3997.364,3993.467,3995.517,1884
2025-11-07 04:45:00+00:00,3995.522,3998.635,3994.999,3998.451,1384
2025-11-07 05:00:00+00:00,3998.494,3998.904,3996.361,3997.737,1891
2025-11-07 05:15:00+00:00,3997.742,3997.894,3991.954,3994.138,1956
2025-11-07 05:30:00+00:00,3994.109,3998.019,3993.828,3996.408,3388
2025-11-07 05:45:00+00:00,3996.44,3997.735,3993.393,3995.159,2320
2025-11-07 06:00:00+00:00,3995.13,3997.059,3992.442,3995.318,2590
2025-11-07 06:15:00+00:00,3995.362,3999.952,3994.684,3998.302,2419
2025-11-07 06:30:00+00:00,3998.259,4003.046,3996.374,4001.466,2647
2025-11-07 06:45:00+00:00,4001.5,4008.442,4001.314,4006.685,2792
2025-11-07 07:00:00+00:00,4006.735,4010.016,4005.395,4007.835,2777
2025-11-07 07:15:00+00:00,4007.831,4009.776,4003.18,4003.683,3169
2025-11-07 07:30:00+00:00,4003.609,4006.785,4003.609,4005.542,2100
2025-11-07 07:45:00+00:00,4005.577,4008.185,4002.893,4007.772,1942
2025-11-07 08:00:00+00:00,4007.836,4010.328,4005.113,4009.675,3070
2025-11-07 08:15:00+00:00,4009.761,4009.801,4003.961,4005.72,1835
2025-11-07 08:30:00+00:00,4005.75,4008.809,4003.597,4005.771,2199
2025-11-07 08:45:00+00:00,4005.743,4010.323,4005.026,4009.683,2134
2025-11-07 09:00:00+00:00,4009.721,4011.649,4008.251,4010.73,2368
2025-11-07 09:15:00+00:00,4010.746,4014.195,4009.617,4010.204,2464
2025-11-07 09:30:00+00:00,4010.222,4011.473,4004.08,4006.255,2567
2025-11-07 09:45:00+00:00,4006.33,4009.581,4005.467,4006.548,2167
2025-11-07 10:00:00+00:00,4006.595,4008.943,4005.777,4006.254,2180
2025-11-07 10:15:00+00:00,4006.146,4009.41,4002.928,4006.068,2935
2025-11-07 10:30:00+00:00,4006.029,4006.86,4003.119,4004.261,2282
2025-11-07 10:45:00+00:00,4004.291,4009.085,4004.235,4007.849,2099
2025-11-07 11:00:00+00:00,4007.852,4012.18,4002.4,4003.56,2544
2025-11-07 11:15:00+00:00,4003.584,4007.838,3998.116,3999.117,4178
2025-11-07 11:30:00+00:00,3999.236,3999.804,3993.715,3998.463,4191
2025-11-07 11:45:00+00:00,3998.496,4004.309,3998.496,4002.861,3209
2025-11-07 12:00:00+00:00,4002.935,4008.431,4002.087,4005.659,3132
2025-11-07 12:15:00+00:00,4005.683,4006.234,3998.248,3998.335,3001
2025-11-07 12:30:00+00:00,3998.244,3999.44,3994.826,3996.411,3556
2025-11-07 12:45:00+00:00,3996.445,3998.372,3991.464,3995.829,3787
2025-11-07 13:00:00+00:00,3995.868,4000.674,3992.045,3995.927,5314
