time,open,high,low,close,volume
2025-10-15 20:45:00+00:00,4210.69,4210.738,4209.78,4209.954,470
2025-10-15 20:50:00+00:00,4209.967,4210.444,4207.171,4207.226,714
2025-10-15 20:55:00+00:00,4207.18,4208.398,4207.025,4208.285,237
2025-10-15 22:00:00+00:00,4211.948,4213.004,4210.758,4212.62,532
2025-10-15 22:05:00+00:00,4212.533,4212.533,4206.301,4206.436,905
2025-10-15 22:10:00+00:00,4206.405,4209.316,4203.334,4205.238,763
2025-10-15 22:15:00+00:00,4205.209,4208.236,4199.584,4207.498,1582
2025-10-15 22:20:00+00:00,4207.523,4212.89,4206.859,4210.117,1021
2025-10-15 22:25:00+00:00,4210.123,4211.686,4208.488,4211.563,741
2025-10-15 22:30:00+00:00,4211.587,4213.554,4210.139,4210.824,826
2025-10-15 22:35:00+00:00,4210.794,4215.21,4210.794,4214.73,829
2025-10-15 22:40:00+00:00,4214.793,4215.558,4213.394,4215.333,750
2025-10-15 22:45:00+00:00,4215.307,4215.694,4212.48,4212.782,644
2025-10-15 22:50:00+00:00,4212.747,4214.579,4212.323,4214.36,523
2025-10-15 22:55:00+00:00,4214.449,4214.581,4212.132,4213.234,493
2025-10-15 23:00:00+00:00,4213.32,4215.9,4211.619,4211.823,790
2025-10-15 23:05:00+00:00,4211.841,4213.032,4208.996,4209.257,786
2025-10-15 23:10:00+00:00,4209.299,4212.824,4208.747,4210.819,1081
2025-10-15 23:15:00+00:00,4210.873,4212.994,4209.087,4210.424,1001
2025-10-15 23:20:00+00:00,4210.504,4212.667,4210.094,4211.015,584
2025-10-15 23:25:00+00:00,4211.013,4212.785,4210.725,4212.237,475
2025-10-15 23:30:00+00:00,4212.238,4213.125,4210.71,4210.947,532
2025-10-15 23:35:00+00:00,4210.99,4211.487,4208.52,4208.607,616
2025-10-15 23:40:00+00:00,4208.652,4209.208,4206.188,4208.156,808
2025-10-15 23:45:00+00:00,4208.167,4210.983,4207.172,4209.09,1329
2025-10-15 23:50:00+00:00,4209.017,4210.106,4206.939,4209.299,901
2025-10-15 23:55:00+00:00,4209.199,4211.644,4207.65,4209.458,975
2025-10-16 00:00:00+00:00,4209.563,4210.134,4204.95,4206.494,1447
2025-10-16 00:05:00+00:00,4206.524,4212.185,4206.524,4210.662,1258
2025-10-16 00:10:00+00:00,4210.623,4215.571,4210.244,4214.967,945
2025-10-16 00:15:00+00:00,4214.932,4217.993,4214.828,4217.747,1110
2025-10-16 00:20:00+00:00,4217.695,4220.302,4216.089,4219.409,1430
2025-10-16 00:25:00+00:00,4219.366,4225.191,4218.87,4223.23,1504
2025-10-16 00:30:00+00:00,4223.266,4226.41,4222.368,4225.162,1622
2025-10-16 00:35:00+00:00,4225.204,4226.617,4224.186,4226.423,1516
2025-10-16 00:40:00+00:00,4226.45,4227.274,4220.659,4223.064,1803
2025-10-16 00:45:00+00:00,4223.074,4223.483,4216.054,4219.339,1671
2025-10-16 00:50:00+00:00,4219.376,4220.379,4216.946,4217.005,1613
2025-10-16 00:55:00+00:00,4217.08,4217.925,4210.405,4210.631,1520
2025-10-16 01:00:00+00:00,4210.679,4217.149,4210.679,4213.848,3803
2025-10-16 01:05:00+00:00,4213.871,4220.136,4213.489,4216.273,2318
2025-10-16 01:10:00+00:00,4216.237,4222.661,4214.05,4220.652,1839
2025-10-16 01:15:00+00:00,4220.714,4223.753,4218.407,4220.941,2178
2025-10-16 01:20:00+00:00,4220.913,4221.305,4218.432,4220.85,1374
2025-10-16 01:25:00+00:00,4220.881,4228.107,4219.972,4224.725,1619
2025-10-16 01:30:00+00:00,4224.768,4226.743,4223.706,4225.25,1757
2025-10-16 01:35:00+00:00,4225.205,4229.732,4224.792,4227.695,1444
2025-10-16 01:40:00+00:00,4227.679,4232.972,4227.46,4230.819,2005
2025-10-16 01:45:00+00:00,4230.781,4231.424,4223.748,4225.293,1813
2025-10-16 01:50:00+00:00,4225.335,4229.485,4222.819,4228.345,1446
2025-10-16 01:55:00+00:00,4228.371,4230.218,4228.1,4230.194,963
2025-10-16 02:00:00+00:00,4230.221,4232.802,4229.456,4231.935,1140
2025-10-16 02:05:00+00:00,4231.936,4234.214,4230.786,4233.87,1107
2025-10-16 02:10:00+00:00,4233.893,4234.615,4232.769,4234.483,845
2025-10-16 02:15:00+00:00,4234.554,4234.565,4232.079,4232.549,734
2025-10-16 02:20:00+00:00,4232.446,4233.497,4231.351,4233.183,801
2025-10-16 02:25:00+00:00,4233.161,4233.688,4231.621,4231.621,587
2025-10-16 02:30:00+00:00,4231.593,4232.622,4225.872,4229.946,1998
2025-10-16 02:35:00+00:00,4229.988,4232.812,4228.772,4232.613,1399
2025-10-16 02:40:00+00:00,4232.721,4236.15,4232.333,4235.98,1072
2025-10-16 02:45:00+00:00,4236.076,4236.237,4234.001,4236.068,930
2025-10-16 02:50:00+00:00,4236.105,4236.499,4235.117,4236.133,610
2025-10-16 02:55:00+00:00,4236.132,4239.552,4236.053,4239.461,1077
2025-10-16 03:00:00+00:00,4239.405,4241.004,4238.039,4240.608,1194
2025-10-16 03:05:00+00:00,4240.654,4241.861,4239.676,4241.34,839
2025-10-16 03:10:00+00:00,4241.308,4242.119,4235.374,4238.509,1597
2025-10-16 03:15:00+00:00,4238.465,4241.171,4237.969,4239.222,1286
2025-10-16 03:20:00+00:00,4239.247,4240.26,4234.277,4236.433,1371
2025-10-16 03:25:00+00:00,4236.403,4238.375,4235.11,4235.574,1460
2025-10-16 03:30:00+00:00,4235.575,4236.827,4232.107,4233.365,1153
2025-10-16 03:35:00+00:00,4233.32,4233.502,4228.947,4230.891,1683
2025-10-16 03:40:00+00:00,4230.864,4235.003,4229.203,4233.512,1460
2025-10-16 03:45:00+00:00,4233.464,4234.072,4231.956,4233.017,891
2025-10-16 03:50:00+00:00,4233.065,4235.502,4233.065,4235.085,672
2025-10-16 03:55:00+00:00,4235.1,4235.698,4233.643,4233.816,767
2025-10-16 04:00:00+00:00,4233.804,4235.225,4230.392,4234.662,1180
2025-10-16 04:05:00+00:00,4234.752,4235.911,4233.249,4234.58,760
2025-10-16 04:10:00+00:00,4234.612,4235.463,4233.391,4235.028,495
2025-10-16 04:15:00+00:00,4235.073,4236.51,4234.348,4236.399,622
2025-10-16 04:20:00+00:00,4236.466,4238.785,4236.466,4238.681,803
2025-10-16 04:25:00+00:00,4238.634,4239.11,4237.237,4238.143,566
2025-10-16 04:30:00+00:00,4238.171,4238.633,4237.419,4238.361,485
2025-10-16 04:35:00+00:00,4238.35,4239.452,4236.324,4237.138,771
2025-10-16 04:40:00+00:00,4237.256,4237.324,4232.79,4234.403,2270
2025-10-16 04:45:00+00:00,4234.372,4235.069,4230.594,4232.379,1470
2025-10-16 04:50:00+00:00,4232.323,4232.64,4227.919,4231.55,1560
2025-10-16 04:55:00+00:00,4231.524,4234.021,4231.446,4233.559,987
2025-10-16 05:00:00+00:00,4233.467,4234.726,4231.734,4232.038,926
2025-10-16 05:05:00+00:00,4232.085,4233.587,4229.48,4233.41,1398
2025-10-16 05:10:00+00:00,4233.454,4234.775,4224.855,4227.245,1916
2025-10-16 05:15:00+00:00,4227.219,4230.789,4224.745,4225.539,1896
2025-10-16 05:20:00+00:00,4225.545,4226.698,4221.375,4224.348,2122
2025-10-16 05:25:00+00:00,4224.37,4225.461,4222.502,4224.073,1247
2025-10-16 05:30:00+00:00,4224.026,4224.19,4204.603,4210.705,7860
2025-10-16 05:35:00+00:00,4210.742,4214.307,4205.359,4209.903,4639
2025-10-16 05:40:00+00:00,4209.927,4212.337,4206.516,4211.602,4115
2025-10-16 05:45:00+00:00,4211.718,4211.718,4203.956,4207.685,4187
2025-10-16 05:50:00+00:00,4207.66,4210.245,4205.379,4206.298,2729
2025-10-16 05:55:00+00:00,4206.324,4210.242,4203.546,4204.951,2561
2025-10-16 06:00:00+00:00,4204.915,4216.78,4203.588,4216.78,1780
2025-10-16 06:05:00+00:00,4216.808,4221.052,4215.374,4218.877,2892
2025-10-16 06:10:00+00:00,4218.875,4222.777,4216.7,4221.781,2144
2025-10-16 06:15:00+00:00,4221.827,4226.842,4221.765,4226.842,2089
2025-10-16 06:20:00+00:00,4226.802,4227.214,4222.093,4226.159,1753
2025-10-16 06:25:00+00:00,4226.128,4227.03,4223.215,4224.466,1474
2025-10-16 06:30:00+00:00,4224.517,4226.243,4220.584,4221.562,1662
2025-10-16 06:35:00+00:00,4221.586,4224.956,4221.586,4222.487,1847
2025-10-16 06:40:00+00:00,4222.526,4222.526,4218.565,4218.565,1432
2025-10-16 06:45:00+00:00,4218.534,4220.217,4215.538,4216.866,1867
2025-10-16 06:50:00+00:00,4216.948,4222.542,4215.921,4220.834,1565
